Name,NumCells,NumActive,NumInactive,FractionActive,FractionInactive,Parameters
B - 10(fld 13 wv DAPI - DAPI),7,6,1,0.8571428571428571,0.14285714285714285,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 14 wv DAPI - DAPI),82,56,26,0.6829268292682927,0.3170731707317073,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 15 wv DAPI - DAPI),1,0,1,0.0,1.0,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 16 wv DAPI - DAPI),13,10,3,0.7692307692307693,0.23076923076923078,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 17 wv DAPI - DAPI),2,2,0,1.0,0.0,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 18 wv DAPI - DAPI),22,21,1,0.9545454545454546,0.045454545454545456,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 19 wv DAPI - DAPI),126,98,28,0.7777777777777778,0.2222222222222222,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 20 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 21 wv DAPI - DAPI),3,2,1,0.6666666666666666,0.3333333333333333,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 22 wv DAPI - DAPI),22,20,2,0.9090909090909091,0.09090909090909091,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 23 wv DAPI - DAPI),73,57,16,0.7808219178082192,0.2191780821917808,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 24 wv DAPI - DAPI),15,9,6,0.6,0.4,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
B - 10(fld 25 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 01 wv DAPI - DAPI),122,58,64,0.47540983606557374,0.5245901639344263,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 02 wv DAPI - DAPI),230,58,172,0.25217391304347825,0.7478260869565218,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 03 wv DAPI - DAPI),267,62,205,0.23220973782771537,0.7677902621722846,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 04 wv DAPI - DAPI),200,71,129,0.355,0.645,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 05 wv DAPI - DAPI),13,9,4,0.6923076923076923,0.3076923076923077,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 06 wv DAPI - DAPI),178,46,132,0.25842696629213485,0.7415730337078652,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 07 wv DAPI - DAPI),90,27,63,0.3,0.7,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 08 wv DAPI - DAPI),161,43,118,0.2670807453416149,0.7329192546583851,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 09 wv DAPI - DAPI),178,40,138,0.2247191011235955,0.7752808988764045,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 10 wv DAPI - DAPI),30,18,12,0.6,0.4,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
